DrugMaster_ID	SourceSystem_Code	Drug_Code	DrugMaster_Code	Drug_Description	AltDrug_Description	Manufacturer_Name	Form_Code	Strength_Code	PackSize_Qty	OriginalDrug_Description	Universal_Code	GenericDrugType_Code	Schedule_Code	GenNHS_Code	Generic_Name	Type_Code	Class_Code	PBS_Code	PackMultiplier_Number	OverridePackSize_Qty	Processed	AutoDMC_Code	FailureType_Code	Created_DateTime	LastUpdate_DateTime	Mapped_DateTime	PBSItemValid					
673318	ZDISPENSE	DF091530-F23D-4C3F-BED1-F46FCF592635	!UNMAPPED	CURASEPT ADS 705 0.05%	CURASEPT ADS 705 0.05%	NULL	NULL	NULL	NULL	CURASEPT ADS 705 0.05%	7612412322262	N	NULL	NULL	NULL	N	NULL	NULL	NULL	NULL	NULL	NULL	NULL	22:01.0	NULL	NULL	0					
672570	ZDISPENSE	DF2495C2-5019-4537-9F34-B4AFF57B58FD	!UNMAPPED	CAPSULE GENERAL	CAPSULE GENERAL	NULL	NULL	NULL	NULL	CAPSULE GENERAL	72499	N	NULL	NULL	NULL	N	NULL	NULL	NULL	NULL	NULL	NULL	NULL	14:06.5	NULL	NULL	0					
606253	ZDISPENSE	DF35DAD8-0847-4381-A532-EA97C0EAFA7A	!UNMAPPED	CLAIROL H/ESS COND TOUSLE ME	CLAIROL H/ESS COND TOUSLE ME	NULL	NULL	NULL	NULL	CLAIROL H/ESS COND TOUSLE ME	4902430307710	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.4	NULL	NULL	0					
673375	ZDISPENSE	DFE9D0E3-2373-4AF6-90DB-5FBF518437C6	!UNMAPPED	VITAMIN D3 3000IU CAPSULE	VITAMIN D3 3000IU CAPSULE	NULL	NULL	NULL	NULL	VITAMIN D3 3000IU CAPSULE	NULL	N	NULL	NULL	NULL	N	NULL	NULL	NULL	NULL	NULL	NULL	NULL	55:02.8	NULL	NULL	0					
606254	ZDISPENSE	E00CF007-F2B7-4914-B78E-D109C1D92406	!UNMAPPED	MICROLAX ENEMA SINGLE (3)	MICROLAX ENEMA SINGLE (3)	NULL	NULL	NULL	NULL	MICROLAX ENEMA SINGLE (3)	552265962	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.4	NULL	NULL	0					
606255	ZDISPENSE	E025C938-80FD-464D-A68E-CC84ECB127E0	!UNMAPPED	GASTROLYTE RTD ORANGE 1L	GASTROLYTE RTD ORANGE 1L	NULL	NULL	NULL	NULL	GASTROLYTE RTD ORANGE 1L	9319733002740	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.4	NULL	NULL	0					
672377	ZDISPENSE	E033FB2B-DF25-4F58-A353-8B4108D07BFA	!UNMAPPED	MYAMBUTOL	MYAMBUTOL TABLETS 100MG	NULL	TABLETS	100MG	1	MYAMBUTOL	9316626603015	N	S4	NULL	NULL	N	NULL	NULL	NULL	NULL	NULL	NULL	NULL	50:51.7	NULL	NULL	0					
606256	ZDISPENSE	E0474AC2-35E3-4731-8F85-5CE5928EBA90	!UNMAPPED	DHEA  15MG CAPS 100	DHEA  15MG CAPS 100	NULL	NULL	NULL	NULL	DHEA  15MG CAPS 100	939237	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.4	NULL	NULL	0					
606257	ZDISPENSE	E0A364E0-113E-4899-945F-1AED321458A3	!UNMAPPED	CALTRATE PLUS 600MG 120S	CALTRATE PLUS 600MG 120S	NULL	NULL	NULL	NULL	CALTRATE PLUS 600MG 120S	9310488020331	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.4	NULL	NULL	0					
606258	ZDISPENSE	E1374FDA-B67E-4598-93F7-23F3823B6C53	!UNMAPPED	VITA-D 1000IU CAP	VITA-D 1000IU CAP	NULL	NULL	NULL	NULL	VITA-D 1000IU CAP	233797	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.4	NULL	NULL	0					
606259	ZDISPENSE	E1555FD3-EE01-419D-81F1-CD2028A2BAF2	!UNMAPPED	PHCY CARE FEMINA V 6 DAY 35G	PHCY CARE FEMINA V 6 DAY 35G	NULL	NULL	NULL	NULL	PHCY CARE FEMINA V 6 DAY 35G	9341571004938	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.4	NULL	NULL	0					
672757	ZDISPENSE	E15B5CE4-962B-4649-BE1E-C74CB276B6B1	!UNMAPPED	BEAUTY/T COMB POCKET 2PK CT6	BEAUTY/T COMB POCKET 2PK CT6	NULL	NULL	NULL	NULL	BEAUTY/T COMB POCKET 2PK CT6	9341571006024	N	NULL	NULL	NULL	N	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:38.9	NULL	NULL	0					
672465	ZDISPENSE	E2BDBCCC-6150-47F0-B853-73766BA8AEC7	EPID2	EPIDUO GEL 30GM PUMP	EPIDUO GEL 30GM PUMP	NULL	NULL	NULL	NULL	EPIDUO GEL 30GM PUMP	9318637043064	N	NULL	NULL	NULL	N	NULL	NULL	NULL	NULL	NULL	NULL	NULL	55:47.1	NULL	NULL	0					
673175	ZDISPENSE	E2CDBC03-BCF3-4C62-A6F7-9B38964B60E1	!UNMAPPED	SLEEP WISP MASK FABRIC FRAME	SLEEP WISP MASK FABRIC FRAME	NULL	NULL	NULL	NULL	SLEEP WISP MASK FABRIC FRAME	901567	N	NULL	NULL	NULL	N	NULL	NULL	NULL	NULL	NULL	NULL	NULL	56:44.5	NULL	NULL	0					
672932	ZDISPENSE	E2D638FE-D9DB-4AC6-9D6D-4952F9BA3515	MOBI7	MOBIC  7.5MG CAP 30	MOBIC  7.5MG CAP 30	NULL	NULL	NULL	NULL	MOBIC  7.5MG CAP 30	9310717211998	N	NULL	NULL	NULL	N	NULL	NULL	NULL	NULL	NULL	NULL	NULL	36:53.1	NULL	NULL	0					
606260	ZDISPENSE	E2DD4D56-C39E-4FA5-84F6-BE1F1F76A57C	!UNMAPPED	PHCY CARE SENEGA&AMMON 200ML	PHCY CARE SENEGA&AMMON 200ML	NULL	NULL	NULL	NULL	PHCY CARE SENEGA&AMMON 200ML	9341571003337	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.4	NULL	NULL	0					
606261	ZDISPENSE	E2E381CB-BBFB-411B-B151-8E77EF4D773A	!UNMAPPED	MG CARTON TAB 16.5X7.5 23	MG CARTON TAB 16.5X7.5 23	NULL	NULL	NULL	NULL	MG CARTON TAB 16.5X7.5 23	19314536001614	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.4	NULL	NULL	0					
606262	ZDISPENSE	E30CFFE7-D7D5-4C60-AFDD-9224FA055A08	OSTE1	OSTELIN 1000 GEL CAP 25MCG 60	OSTELIN 1000 GEL CAP 25MCG 60	NULL	NULL	NULL	NULL	OSTELIN 1000 GEL CAP 25MCG 60	9300711028005	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.4	NULL	NULL	0					
673324	ZDISPENSE	E32EEB62-B7B9-4419-8EC3-B6CA3E32BE54	!UNMAPPED	PHCY CARE PARACODEINE CALM 40	PHCY CARE PARACODEINE CALM 40	NULL	NULL	NULL	NULL	PHCY CARE PARACODEINE CALM 40	9341571005478	3	NULL	NULL	NULL	3	NULL	NULL	NULL	NULL	NULL	NULL	NULL	55:30.7	NULL	NULL	0					
673443	ZDISPENSE	E334869C-8282-4558-9D26-413BFDFA5895	!UNMAPPED	MUSTELA DERMO-SOOTHING FRAGRANCE FREE 70 WIPES	MUSTELA DERMO-SOOTHING FRAGRANCE FREE 70 WIPES	NULL	NULL	NULL	NULL	MUSTELA DERMO-SOOTHING FRAGRANCE FREE 70 WIPES	3504105026493	N	NULL	NULL	NULL	N	NULL	NULL	NULL	NULL	NULL	NULL	NULL	15:05.8	NULL	NULL	0					
672308	ZDISPENSE	E34585FA-2A18-407E-A071-23A3897C0BB2	!UNMAPPED	BD MICROFINE PEN/N 5MM BX100	BD MICROFINE PEN/N 5MM BX100	NULL	NULL	NULL	NULL	BD MICROFINE PEN/N 5MM BX100	238398	N	NULL	NULL	NULL	N	NULL	NULL	NULL	NULL	NULL	NULL	NULL	33:51.6	NULL	NULL	0					
606263	ZDISPENSE	E37185E5-A2BA-4F3C-B50F-9A63F1AEBFF9	!UNMAPPED	HCORT 1%, HQUIN 7% RET 0.05% PROP GLY/ET	HCORT 1%, HQUIN 7% RET 0.05% PROP GLY/ET LOTION	NULL	LOTION	NULL	1	HCORT 1%, HQUIN 7% RET 0.05% PROP GLY/ET	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.4	NULL	NULL	0					
673157	ZDISPENSE	E3768986-D6B0-48EF-ADCD-A8C5993736BC	!UNMAPPED	QUICK EZE CHEW ORANGE MLTI C12	QUICK EZE CHEW ORANGE MLTI C12	NULL	NULL	NULL	NULL	QUICK EZE CHEW ORANGE MLTI C12	9300605046696	3	NULL	NULL	NULL	3	NULL	NULL	NULL	NULL	NULL	NULL	NULL	26:50.8	NULL	NULL	0					
673073	ZDISPENSE	E38641D3-3C41-49D5-818C-EA7630AC300A	!UNMAPPED	JOBST MEN K/HI XLG BLK 15-20	JOBST MEN K/HI XLG BLK 15-20	NULL	NULL	NULL	NULL	JOBST MEN K/HI XLG BLK 15-20	4042809307702	3	NULL	NULL	NULL	3	NULL	NULL	NULL	NULL	NULL	NULL	NULL	05:35.9	NULL	NULL	0					
606264	ZDISPENSE	E38682A9-BC3F-4DC8-A40B-1BB48C8EE78E	!UNMAPPED	GLUTAGENICS 230G	GLUTAGENICS 230G	NULL	NULL	NULL	NULL	GLUTAGENICS 230G	9315771008997	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.4	NULL	NULL	0					
672692	ZDISPENSE	E434FDE3-36AB-4F9B-A96A-F97B2816CD64	!UNMAPPED	MT WARNING SPRING WATER 500ML	MT WARNING SPRING WATER 500ML	NULL	NULL	NULL	NULL	MT WARNING SPRING WATER 500ML	9337314000015	3	NULL	NULL	NULL	3	NULL	NULL	NULL	NULL	NULL	NULL	NULL	08:42.9	NULL	NULL	0					
672781	ZDISPENSE	E47190DF-ED2A-42CB-9623-11A30022AA33	!UNMAPPED	DVA.DA VSMR 99648P	DVA.DA VSMR 99648P	NULL	NULL	NULL	NULL	DVA.DA VSMR 99648P	77293	N	NULL	NULL	NULL	N	NULL	NULL	NULL	NULL	NULL	NULL	NULL	08:33.1	NULL	NULL	0					
672517	ZDISPENSE	E47EBAA6-A97F-4977-9E9E-1EF3C404A6BF	!UNMAPPED	CANCER COUNCIL MUDGEE SUNGLASSES	CANCER COUNCIL MUDGEE SUNGLASSES	NULL	NULL	NULL	NULL	CANCER COUNCIL MUDGEE SUNGLASSES	9324976196323	N	NULL	NULL	NULL	N	NULL	NULL	NULL	NULL	NULL	NULL	NULL	58:50.6	NULL	NULL	0					
672941	ZDISPENSE	E4E382D5-7470-437E-8017-C036ECB0E597	!UNMAPPED	CLONEA 6 DAY CREAM 10MG/G 35G TUBE AP AU	CLONEA 6 DAY CREAM 10MG/G 35G TUBE AP AU	NULL	NULL	NULL	NULL	CLONEA 6 DAY CREAM 10MG/G 35G TUBE AP AU	9323610010070	N	NULL	NULL	NULL	N	NULL	NULL	NULL	NULL	NULL	NULL	NULL	12:44.6	NULL	NULL	0					
673365	ZDISPENSE	E4FFFF5F-5AD8-426A-B77B-5E889B0903C0	!UNMAPPED	PURELL ADV H/SAN FISHBOWL CDU	PURELL ADV H/SAN FISHBOWL CDU	NULL	NULL	NULL	NULL	PURELL ADV H/SAN FISHBOWL CDU	73852054699	P	NULL	NULL	NULL	P	NULL	NULL	NULL	NULL	NULL	NULL	NULL	58:10.4	NULL	NULL	0					
606265	ZDISPENSE	E504678E-7A0A-4D59-A02D-E62CA3D44DDC	!UNMAPPED	PC ANTI INFLAM GEL 50G	PC ANTI INFLAM GEL 50G	NULL	NULL	NULL	NULL	PC ANTI INFLAM GEL 50G	9341571009148	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.4	NULL	NULL	0					
672526	ZDISPENSE	E52F74B6-79B2-4D8D-8051-0B81498DB8E4	!UNMAPPED	DEXAMETHASONE	DEXAMETHASONE SUSPENSION 3MG	NULL	SUSPENSION	3MG	1	DEXAMETHASONE	NULL	N	NULL	NULL	NULL	N	NULL	NULL	NULL	NULL	NULL	NULL	NULL	51:51.7	NULL	NULL	0					
606266	ZDISPENSE	E53669CD-2F0C-4AA0-89F2-D5208F58A00A	!UNMAPPED	PHCY CARE COLD & FLU DAY/NIGHT 24 TABS	PHCY CARE COLD & FLU DAY/NIGHT 24 TABS	NULL	NULL	NULL	NULL	PHCY CARE COLD & FLU DAY/NIGHT 24 TABS	9341571005324	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.4	NULL	NULL	0					
606267	ZDISPENSE	E5465B22-52F3-4819-B932-6E3D69CCFB85	!UNMAPPED	BLISTEX LIP COND BALM SPF20 4.25G	BLISTEX LIP COND BALM SPF20 4.25G	NULL	NULL	NULL	NULL	BLISTEX LIP COND BALM SPF20 4.25G	9313501031956	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.4	NULL	NULL	0					
606268	ZDISPENSE	E5A7CAA0-7ECD-4861-805A-5B785CBAD272	!UNMAPPED	DP VITAMIN D 5,000IU CAPSULES 60	DP VITAMIN D 5,000IU CAPSULES 60	NULL	NULL	NULL	NULL	DP VITAMIN D 5,000IU CAPSULES 60	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.4	NULL	NULL	0					
606269	ZDISPENSE	E5D6B39D-85C5-43D2-BC85-243DC3E475AF	!UNMAPPED	OMPERAZOLE 2MG/ML	OMPERAZOLE 2MG/ML	NULL	NULL	NULL	NULL	OMPERAZOLE 2MG/ML	854377	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.4	NULL	NULL	0					
672812	ZDISPENSE	E5FAC06A-56EA-429E-997A-AACFAA803411	!UNMAPPED	ULTA3 CC CREAM LIGHT TO MEDIUM	ULTA3 CC CREAM LIGHT TO MEDIUM	NULL	NULL	NULL	NULL	ULTA3 CC CREAM LIGHT TO MEDIUM	9329370206685	N	NULL	NULL	NULL	N	NULL	NULL	NULL	NULL	NULL	NULL	NULL	54:15.5	NULL	NULL	0					
673102	ZDISPENSE	E6175898-C62F-4B73-9CB0-2902E76EDCBB	!UNMAPPED	LO IMMORETELLE PRECIOUS NIGHT CREAM	LO IMMORETELLE PRECIOUS NIGHT CREAM	NULL	NULL	NULL	NULL	LO IMMORETELLE PRECIOUS NIGHT CREAM	3253581294369	N	NULL	NULL	NULL	N	NULL	NULL	NULL	NULL	NULL	NULL	NULL	11:12.8	NULL	NULL	0					
606270	ZDISPENSE	E6AC0D8F-9970-4848-A684-E47CC9DE4EBB	!UNMAPPED	DHEA/PROG	DHEA/PROG TROCHES 12.5/300 MG	NULL	TROCHES	12.5/300 MG	1	DHEA/PROG	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.4	NULL	NULL	0					
673122	ZDISPENSE	E6B35622-0A29-4489-A8A5-9D3C950642A1	!UNMAPPED	PICOLAX 20G SACHET LEMON X1	PICOLAX 20G SACHET LEMON X1	NULL	NULL	NULL	NULL	PICOLAX 20G SACHET LEMON X1	9318372110502	N	NULL	NULL	NULL	N	NULL	NULL	NULL	NULL	NULL	NULL	NULL	11:33.4	26:51.0	NULL	0					
673103	ZDISPENSE	E6D8684C-6A90-43EC-8DD8-6C74C459C603	!UNMAPPED	LO VERBENA 300ML MOISTURIZING LOTION	LO VERBENA 300ML MOISTURIZING LOTION	NULL	NULL	NULL	NULL	LO VERBENA 300ML MOISTURIZING LOTION	3253581264072	3	NULL	NULL	NULL	3	NULL	NULL	NULL	NULL	NULL	NULL	NULL	11:12.8	NULL	NULL	0					
673232	ZDISPENSE	E71FE869-BFC8-4556-B3A1-390346376302	!UNMAPPED	RAFEN CAP 200MG 90'S	RAFEN CAP 200MG 90'S	NULL	NULL	NULL	NULL	RAFEN CAP 200MG 90'S	9323610009999	N	NULL	NULL	NULL	N	NULL	NULL	NULL	NULL	NULL	NULL	NULL	38:16.0	NULL	NULL	0					
673469	ZDISPENSE	E7261490-FB0F-41C4-8539-56B35EB4C4EC	!UNMAPPED	ETH/NUT SUPER MULTI PLUS	ETH/NUT SUPER MULTI PLUS TABLETS	NULL	TABLETS	NULL	1	ETH/NUT SUPER MULTI PLUS	9315771006993	N	U	NULL	NULL	N	NULL	NULL	NULL	NULL	NULL	NULL	NULL	32:59.7	NULL	NULL	0					
607190	ZDISPENSE	E74D0ACC-DBD0-4461-8547-047E9AF4DB95	TALA3	TALAM	TALAM TABLETS 10MG	RW	TABLETS	10MG	28	TALAM	9350299000320	N	S4	8702B	NULL	N	NULL	NULL	NULL	NULL	NULL	NULL	NULL	31:28.1	NULL	NULL	0					
672942	ZDISPENSE	E76CFB59-F3D0-4ADD-ADE5-84969C8D4435	!UNMAPPED	MUSTELA HYDRA-BEBE BODY MOISTURISER 500ML	MUSTELA HYDRA-BEBE BODY MOISTURISER 500ML	NULL	NULL	NULL	NULL	MUSTELA HYDRA-BEBE BODY MOISTURISER 500ML	3504108053298	N	NULL	NULL	NULL	N	NULL	NULL	NULL	NULL	NULL	NULL	NULL	12:44.6	NULL	NULL	0					
606271	ZDISPENSE	E7B5D068-4826-4EAE-9310-E40240F9299B	!UNMAPPED	DAA (DOSE ADMIN AID)  : WEEKLY	DAA (DOSE ADMIN AID) FILL FEE : SACHET	NULL	NULL	NULL	NULL	DAA (DOSE ADMIN AID)  : WEEKLY	40000131390100000	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.4	NULL	NULL	0					
606272	ZDISPENSE	E7BDFC34-82E5-4ED1-A7E8-EA1AAB42BFFB	!UNMAPPED	WHITE SOFT PARAFFIN BP	WHITE SOFT PARAFFIN BP OINTMENT 50G	NULL	OINTMENT	50G	1	WHITE SOFT PARAFFIN BP	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.4	NULL	NULL	0					
673070	ZDISPENSE	E7CE75F7-1FC9-46FA-82F1-37B5A0F462AB	!UNMAPPED	THYROID EXTRACT 50MG CAPS 100	THYROID EXTRACT 50MG CAPS 100	NULL	NULL	NULL	NULL	THYROID EXTRACT 50MG CAPS 100	936659	N	NULL	NULL	NULL	N	NULL	NULL	NULL	NULL	NULL	NULL	NULL	40:31.8	NULL	NULL	0					
606273	ZDISPENSE	E7F91106-08C1-42D1-8F90-95B4B90F80AE	!UNMAPPED	METACARD Q10 X60	METACARD Q10 X60	NULL	NULL	NULL	NULL	METACARD Q10 X60	9315771007648	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.4	NULL	NULL	0					
673224	ZDISPENSE	E8387948-8170-4EAC-A14F-C59A17F11DAD	!UNMAPPED	CISAPRIDE 5MG/ML ORAL VET	CISAPRIDE 5MG/ML ORAL VET SUSP	NULL	SUSP	NULL	1	CISAPRIDE 5MG/ML ORAL VET	NULL	N	S4	NULL	NULL	N	NULL	NULL	NULL	NULL	NULL	NULL	NULL	21:07.2	NULL	NULL	0					
673513	ZDISPENSE	E85AB9F2-DF8A-4C1D-B783-0F008CE5102F	!UNMAPPED	INNER HEALTH PLUS	INNER HEALTH PLUS CAPSULES	NULL	CAPSULES	NULL	NULL	INNER HEALTH PLUS	NULL	N	NULL	NULL	NULL	N	NULL	NULL	NULL	NULL	NULL	NULL	NULL	13:35.8	NULL	NULL	0					
672908	ZDISPENSE	E8834194-ABEC-431F-AE81-277E23DFC523	!UNMAPPED	ATOMOXETINE AMNEAL	ATOMOXETINE AMNEAL CAPSULES 10MG	EA	CAPSULES	10MG	28	ATOMOXETINE AMNEAL	9346697006392	N	S4	9092M	NULL	N	NULL	NULL	NULL	NULL	NULL	NULL	NULL	35:20.6	05:19.6	NULL	0					
606274	ZDISPENSE	E8CBBDCF-5461-433C-BEF2-B176D890F5FC	!UNMAPPED	BIEST TESTOSTERONE	BIEST TESTOSTERONE CREAM 0.6% 0.1%	NULL	CREAM	0.6% 0.1%	NULL	BIEST TESTOSTERONE	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.4	NULL	NULL	0					
606275	ZDISPENSE	E902BCA9-F4AF-4D7C-8CB5-29645E3A42C3	!UNMAPPED	DHEA/PROG	DHEA/PROG CAPSULES MR 10/150 MG	NULL	CAPSULES MR	10/150 MG	1	DHEA/PROG	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.4	NULL	NULL	0					
606276	ZDISPENSE	E9D8CE2D-A073-457D-BF57-C9FF7CC90EBB	!UNMAPPED	CHLORHEXIDINE CET AQ	CHLORHEXIDINE CET AQ IRRIG SOLN 0.05%-0.5% 30ML	NULL	IRRIG SOLN	0.05%-0.5%	1	CHLORHEXIDINE CET AQ	9316795000301	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.4	NULL	NULL	0					
606277	ZDISPENSE	E9EF8093-C9B3-4CFC-8D94-F4D1E227E939	!UNMAPPED	CLOBETASOL PROPIONATE 0.1% VERSABASE LOT	CLOBETASOL PROPIONATE 0.1% VERSABASE LOT LOTION	NULL	LOTION	NULL	1	CLOBETASOL PROPIONATE 0.1% VERSABASE LOT	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.4	NULL	NULL	0					
606278	ZDISPENSE	EA4BED12-F85C-48F6-B341-7C1AA7A36A85	!UNMAPPED	CRYSTADERM F/AID CRM 25G	CRYSTADERM F/AID CRM 25G	NULL	NULL	NULL	NULL	CRYSTADERM F/AID CRM 25G	9340404000932	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.4	NULL	NULL	0					
672322	ZDISPENSE	EA5BF50F-21DE-4CAE-B600-7C045B453C81	!UNMAPPED	SALICYLIC ACID 80%	SALICYLIC ACID 80%  PASTE	NULL	PASTE	NULL	1	SALICYLIC ACID 80%	NULL	3	S4	NULL	NULL	3	NULL	NULL	NULL	NULL	NULL	NULL	NULL	25:52.8	NULL	NULL	0					
606279	ZDISPENSE	EA9D1901-82DD-4BFD-B891-C975033FA51E	!UNMAPPED	MUSTELA FOAM SPOO FOR N/BN 1	MUSTELA FOAM SPOO FOR N/BN 1	NULL	NULL	NULL	NULL	MUSTELA FOAM SPOO FOR N/BN 1	3504105023980	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.4	NULL	NULL	0					
673367	ZDISPENSE	EAC203EC-108C-4021-9C3F-649F4D8B0981	!UNMAPPED	AMC IBUPROFEN 200MG TAB 96	AMC IBUPROFEN 200MG TAB 96	NULL	NULL	NULL	NULL	AMC IBUPROFEN 200MG TAB 96	9314567204544	N	NULL	NULL	NULL	N	NULL	NULL	NULL	NULL	NULL	NULL	NULL	58:42.0	NULL	NULL	0					
673261	ZDISPENSE	EAD7A554-FC5E-4556-932A-C3FC52E0376F	!UNMAPPED	AIRSSENTIAL NEB FILTERS 5PACK	AIRSSENTIAL NEB FILTERS 5PACK	NULL	NULL	NULL	NULL	AIRSSENTIAL NEB FILTERS 5PACK	8025081900898	N	NULL	NULL	NULL	N	NULL	NULL	NULL	NULL	NULL	NULL	NULL	48:05.8	NULL	NULL	0					
673570	ZDISPENSE	EAE9E583-45EA-49E3-8801-3DBFDBA6B9C3	DUKO2	DUKORAL 2 DOSE VACCINE	DUKORAL 2 DOSE VACCINE	NULL	NULL	NULL	NULL	DUKORAL 2 DOSE VACCINE	7300009034451	N	NULL	NULL	NULL	N	NULL	NULL	NULL	NULL	NULL	NULL	NULL	37:04.7	NULL	NULL	0					
606280	ZDISPENSE	EAFE04FE-DDD4-4457-AD2C-FAED65940C9C	!UNMAPPED	F/MANS FRIEND S/FREE MINT 25G	F/MANS FRIEND S/FREE MINT 25G	NULL	NULL	NULL	NULL	F/MANS FRIEND S/FREE MINT 25G	50819461	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.4	NULL	NULL	0					
606281	ZDISPENSE	EB0FAE4D-A149-4A35-8178-3378B661FE1B	!UNMAPPED	PALMERS COCOA B LTN 250ML +SPF15 (1)	PALMERS COCOA B LTN 250ML +SPF15 (1)	NULL	NULL	NULL	NULL	PALMERS COCOA B LTN 250ML +SPF15 (1)	10181041457	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.4	NULL	NULL	0					
606282	ZDISPENSE	EB492F16-3A16-4859-B5BA-E5B29090AAE7	!UNMAPPED	NATIO PURE AND GENTLE CLEANSING CREAM	NATIO PURE AND GENTLE CLEANSING CREAM	NULL	NULL	NULL	NULL	NATIO PURE AND GENTLE CLEANSING CREAM	9316542111519	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.4	NULL	NULL	0					
673694	ZDISPENSE	EB50F087-C468-4EDC-97B3-36D70D815B98	!UNMAPPED	FORTICREME CHOC 125G	FORTICREME CHOC 125G	NULL	NULL	NULL	NULL	FORTICREME CHOC 125G	8712400035644	N	NULL	NULL	NULL	N	NULL	NULL	NULL	NULL	NULL	NULL	NULL	35:23.2	NULL	NULL	0					
672452	ZDISPENSE	EBB1447A-7141-4B2D-8228-8A2B22BA2E30	!UNMAPPED	MIRTAZAPINE	MIRTAZAPINE CAPSULES 1.8MG	NULL	CAPSULES	1.8MG	1	MIRTAZAPINE	NULL	N	S4	NULL	NULL	N	NULL	NULL	NULL	NULL	NULL	NULL	NULL	12:38.7	NULL	NULL	0					
606283	ZDISPENSE	EC6A13F7-5B10-4CDC-8885-4083548D44D6	!UNMAPPED	MELROSE A/CIDER VINGER DBL STR 500ML	MELROSE APPCIDER VING DBL/STR 500ML	NULL	NULL	NULL	NULL	MELROSE APPCIDER VING DBL/STR 500ML	9312628341818	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.4	NULL	NULL	0					
606284	ZDISPENSE	EC8F5F2A-A838-450B-B01F-989999FC22D3	!UNMAPPED	ORADOSE	ORADOSE	NULL	NULL	NULL	NULL	ORADOSE	5666532623	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.4	NULL	NULL	0					
673500	ZDISPENSE	EC932956-820E-4098-BC43-A1C537748DDC	!UNMAPPED	NESTLE KIT KAT 45G MB48	NESTLE KIT KAT 45G MB48	NULL	NULL	NULL	NULL	NESTLE KIT KAT 45G MB48	93600057	P	NULL	NULL	NULL	P	NULL	NULL	NULL	NULL	NULL	NULL	NULL	06:04.1	NULL	NULL	0					
